id,scrape_id,last_scraped,name,host_id,street,city,latitude,longitude,is_location_exact
24722977,2.02E+13,7/12/2018,Brand new house in Box Hill North,183028110,"Box Hill North, VIC, Australia",Box Hill North,-37.8117004,145.1369782,t
24723621,2.02E+13,7/12/2018,North Melbourne Apartment with City View,101009033,"North Melbourne, VIC, Australia",North Melbourne,-37.79937734,144.9434498,t
24725196,2.02E+13,7/12/2018,City 2bed Sleeps 5 Free WiFI,182143136,"Melbourne, VIC, Australia",Melbourne,-37.80926153,144.9585026,t
24725997,2.02E+13,7/12/2018,å°¼å°¼ä¹‹å®¶,165360080,"Clayton, VIC, Australia",Clayton,-37.92275529,145.1126726,f
24726140,2.02E+13,7/12/2018,Architect designed luxury home,33267459,"Bentleigh, VIC, Australia",Bentleigh,-37.9232633,145.0270109,t
24727536,2.02E+13,7/12/2018,2 Bedroom Apartment (Unit 2),186352197,"Laverton, VIC, Australia",Laverton,-37.86798111,144.7612039,t
24734489,2.02E+13,7/12/2018,Mel Airport <5 Minutes: Private Suite!,186985400,"Tullamarine, VIC, Australia",Tullamarine,-37.70679983,144.8742195,t
24734623,2.02E+13,7/12/2018,Ormond Oasis,176505901,"Ormond, VIC, Australia",Ormond,-37.90202727,145.0408392,t
24735392,2.02E+13,7/12/2018,Beachside Large Family Home + FAST UNLIMITED WiFi,41765463,"Hampton, VIC, Australia",Hampton,-37.93946465,145.0193491,t
24735602,2.02E+13,7/12/2018,"City chic near restaurants, 1.5 km Brighton Beach",78561414,"Brighton, VIC, Australia",Brighton,-37.89824311,145.002224,f
24735857,2.02E+13,7/12/2018,â¤ Stunning City View â¤ 2BR APT Free Parking,57241023,"West Melbourne, VIC, Australia",West Melbourne,-37.81079435,144.9503067,t
24736319,2.02E+13,7/12/2018,Home away from Home - Bed & Breakfast,178719912,"Sunbury, VIC, Australia",Sunbury,-37.5616725,144.7220673,t
24736538,2.02E+13,7/12/2018,Apartment in Heart of Sport and Fashion Capital!,45954643,"East Melbourne, VIC, Australia",East Melbourne,-37.81839145,144.9804808,f
24736629,2.02E+13,7/12/2018,Beautiful Allura home R-2 Melbourne CBD 20mins,179743172,"Truganina, VIC, Australia",Truganina,-37.84583651,144.7369964,t
24736752,2.02E+13,7/12/2018,Cadenza on Spencer in Melbourne CBD,8530753,"Melbourne, VIC, Australia",Melbourne,-37.81523847,144.9528593,t
24736939,2.02E+13,7/12/2018,Quirky Art Deco Retro apt in St Kilda Beach!,21058208,"Saint Kilda West, VIC, Australia",Saint Kilda West,-37.85943394,144.9728379,t
24736941,2.02E+13,7/12/2018,Euphoria on Spencer in Melbourne CBD,8530753,"Melbourne, VIC, Australia",Melbourne,-37.81459324,144.954086,t
24736943,2.02E+13,7/12/2018,Ensuite private room in Carlton,68928362,"Carlton, VIC, Australia",Carlton,-37.80126471,144.9701349,t
24737012,2.02E+13,7/12/2018,A Ritzy 2BR CBD Apartment with a Pool & Gym,8530753,"Melbourne, VIC, Australia",Melbourne,-37.8137547,144.956918,t
24737313,2.02E+13,7/12/2018,Amazing Accommodations: South Yarra 13,48014108,"South Yarra, VIC, Australia",South Yarra,-37.84366994,144.9962493,t
24737378,2.02E+13,7/12/2018,â˜… Trendy Brunswick Pad with Balcony and Parking! â˜…,21058208,"Brunswick East, VIC, Australia",Brunswick East,-37.76398137,144.9738048,t
24737525,2.02E+13,7/12/2018,MODERN CBD Suites + AMAZING NIGHT VIEW + FREE WiFi,8530753,"Melbourne, VIC, Australia",Melbourne,-37.81726527,144.9559415,t
24737864,2.02E+13,7/12/2018,"Cozy 2BR Suites, STUNNING VIEWS + POOL + FREE WiFi",8530753,"Melbourne, VIC, Australia",Melbourne,-37.80853652,144.9617344,t
24738495,2.02E+13,7/12/2018,Arthouse Apt. w/ Pool Close to City/Pkng Optional,103385102,"Abbotsford, VIC, Australia",Abbotsford,-37.81083861,145.0074131,t
24738504,2.02E+13,7/12/2018,Modern Living Meets Cultural Hub- 2 Bed Richmond,246661,"Richmond, VIC, Australia",Richmond,-37.81766718,145.0080451,t
24738739,2.02E+13,7/12/2018,Beautiful 2bed 2bath Essendon Apartment,47301256,"Essendon, VIC, Australia",Essendon,-37.74586285,144.9094998,t
24739568,2.02E+13,7/12/2018,Premier One Bedroom Apartment - 2 Night Minimum,184943288,"Melbourne, VIC, Australia",Melbourne,-37.83045336,144.9591018,f
24739704,2.02E+13,7/12/2018,"Your own space in Richmond, close to CBD",126878498,"Richmond, VIC, Australia",Richmond,-37.82126059,145.0073547,t
24740005,2.02E+13,7/12/2018,Executive 3 Bedroom Apartment - 2 Night Minimum,184943288,"Melbourne, VIC, Australia",Melbourne,-37.83052669,144.9584181,f
24740307,2.02E+13,7/12/2018,Budget Balclava - Family Friendly Accomodation,178710203,"Saint Kilda East, VIC, Australia",Saint Kilda East,-37.87109472,145.0016237,t
24740974,2.02E+13,7/12/2018,Bright and Cosy private double room @Mel City,176643482,"West Melbourne, VIC, Australia",West Melbourne,-37.80863512,144.9514496,f
24742358,2.02E+13,7/12/2018,(Lucky Green) prime location in Southbanck,162721037,"Southbank, VIC, Australia",Southbank,-37.82611063,144.959328,t
24744616,2.02E+13,7/12/2018,EQ 2 Bed Sleeps 5 Free Wifi,182143136,"Melbourne, VIC, Australia",Melbourne,-37.81083559,144.9584403,t
24744716,2.02E+13,7/12/2018,Huge 5 bedder + ensuites next to Box Hill High,115113395,"Blackburn, VIC, Australia",Blackburn,-37.81805732,145.1408242,f
24745644,2.02E+13,7/12/2018,1min walk to Glen station Sun lit upstairs bedroom,113659120,"Glen Waverley, VIC, Australia",Glen Waverley,-37.87997256,145.1661859,f
24746448,2.02E+13,7/12/2018,Southbank Corporate 1BDR Apartment with Views,7509953,"Southbank, VIC, Australia",Southbank,-37.82834307,144.960524,f
24746893,2.02E+13,7/12/2018,5-STAR 2B+2B/INFINITY POOL/PARKING/nbn(fast WiFi),171079752,"Melbourne, VIC, Australia",Melbourne,-37.84672634,144.9796889,t
24755857,2.02E+13,7/12/2018,Modern || 2BR || Paris end of City || Netflix,70835583,"Melbourne, VIC, Australia",Melbourne,-37.81358866,144.9703772,t
24756455,2.02E+13,7/12/2018,"Stylish, Modern 2 Bedroom Apt in Melbourne City",75298296,"Melbourne, VIC, Australia",Melbourne,-37.81233798,144.9649602,t
24757403,2.02E+13,7/12/2018,City View 2BR Apartment Near Melbourne Central,22860147,"Melbourne, VIC, Australia",Melbourne,-37.81157817,144.9595503,t
24758310,2.02E+13,7/12/2018,The Plaza Penthouse room 1,122461534,"Northcote, VIC, Australia",Northcote,-37.76949052,144.9983461,t
24758813,2.02E+13,7/12/2018,Luxury 1 Bedroom| Clean & Private | Wifi| New room,9778122,"Mount Waverley, VIC, Australia",Mount Waverley,-37.88434076,145.1290182,f
24758878,2.02E+13,7/12/2018,Executive 1 Bedroom Apartment - 2 Night Minimum,184917044,"Melbourne, VIC, Australia",Melbourne,-37.8080625,144.9611567,f
24760330,2.02E+13,7/12/2018,South Yarra 1 BDR Apt near ChapelSt shops and Cafe,50626167,"South Yarra, VIC, Australia",South Yarra,-37.83929423,144.9930908,t
24760368,2.02E+13,7/12/2018,Spacious 5BR home - Eastern suburbs of Melbourne,82593510,"Boronia, VIC, Australia",Boronia,-37.86844474,145.2623715,t
24760486,2.02E+13,7/12/2018,Ideal Location - 2 Bed/2 Bath w Balcony + Carpark,5911442,"Brunswick, VIC, Australia",Brunswick,-37.76791311,144.9629634,t
24761539,2.02E+13,7/12/2018,Carlton with comfort and tranquility.,7122313,"Carlton North, VIC, Australia",Carlton North,-37.78295477,144.9743634,t
24761585,2.02E+13,7/12/2018,Luxury modern apartment near Melbourne CBD,103598722,"South Yarra, VIC, Australia",South Yarra,-37.83698605,144.9943648,t
24761659,2.02E+13,7/12/2018,Family Home 3Bed @Port Melbourne VPM085,158144181,"Port Melbourne, VIC, Australia",Port Melbourne,-37.82793409,144.9421367,t
24763303,2.02E+13,7/12/2018,Melbourne on Flinders street near Flinders Station,83657175,"Melbourne, VIC, Australia",Melbourne,-37.81652117,144.9708727,f
24763357,2.02E+13,7/12/2018,"Windsor Ground Floor Apartment, Parking and WiFi",127103277,"Windsor, VIC, Australia",Windsor,-37.85784132,144.999812,f
24764053,2.02E+13,7/12/2018,"50.The Azure,CBD, 2 bed 2 bath,parking need booked",42474207,"Melbourne, VIC, Australia",Melbourne,-37.81487486,144.9527682,t
24764864,2.02E+13,7/12/2018,"36.Amazing view 2 BR 2 BATH, Parking need booked",42474207,"Melbourne, VIC, Australia",Melbourne,-37.81499304,144.9542451,t
24765362,2.02E+13,7/12/2018,"Cozy CBD apt 5 beds,Sea view, maybe parking",42474207,"Melbourne, VIC, Australia",Melbourne,-37.81481296,144.9528731,t
24767229,2.02E+13,7/12/2018,D105 Australian home on Emu,122979750,"Maidstone, VIC, Australia",Maidstone,-37.77908096,144.8790919,f
24768738,2.02E+13,7/12/2018,2BR EQ Tower with spectacular city view,107243011,"Melbourne, VIC, Australia",Melbourne,-37.81027354,144.9602871,t
24779933,2.02E+13,7/12/2018,Bedroom with shared bathroom - Monash Clayton,45956686,"Mulgrave, VIC, Australia",Mulgrave,-37.92683323,145.1494982,f
24780959,2.02E+13,7/12/2018,Melbourne CBD 2BR 2BATH Apartment @ William St,32316995,"Melbourne, VIC, Australia",Melbourne,-37.81504214,144.9571464,f
24781204,2.02E+13,7/12/2018,"Tower House, spacious home with mountain views .",52898880,"Healesville, VIC, Australia",Healesville,-37.64707094,145.5288755,t
24782537,2.02E+13,7/12/2018,Collins,62172513,"Melbourne, VIC, Australia",Melbourne,-37.81481442,144.9658504,t
24782666,2.02E+13,7/12/2018,è±ªåŽå…¬å¯“,62172513,"Melbourne, VIC, Australia",Melbourne,-37.81640872,144.9666929,t
24782879,2.02E+13,7/12/2018,Lovely Family,186990238,"Clayton, VIC, Australia",Clayton,-37.91639132,145.1301344,f
24783367,2.02E+13,7/12/2018,"Spacious Sunny Room, close to Cafe, Shopping Cntr,",106053150,"Melbourne , VIC, Australia",Melbourne ,-37.65121533,144.9184375,f
24783817,2.02E+13,7/12/2018,Bright and breezy townhouse,88474747,"Glenroy, VIC, Australia",Glenroy,-37.70445523,144.9297567,f
24783850,2.02E+13,7/12/2018,Stylish Modern Comfort by the Park with Balcony!,21058208,"Caulfield North, VIC, Australia",Caulfield North,-37.86861866,145.0249515,t
24784178,2.02E+13,7/12/2018,St Kilda Road 2 Bed 2 Bath,182143136,"South Melbourne, VIC, Australia",South Melbourne,-37.83480293,144.9700542,f
24784282,2.02E+13,7/12/2018,Test room - PLEASE DO NOT BOOK,63444499,"Doncaster East, VIC, Australia",Doncaster East,-37.79672278,145.1610892,t
24784330,2.02E+13,7/12/2018,Test hotel,63444499,"Doncaster East, VIC, Australia",Doncaster East,-37.79728041,145.1613467,t
24785084,2.02E+13,7/12/2018,4BD Toorak Mansion set on the Yarra River!,173150185,"Toorak, VIC, Australia",Toorak,-37.83278552,145.0150134,t
24785477,2.02E+13,7/12/2018,"Gateway Cabin, Healesville",187405376,"Healesville, VIC, Australia",Healesville,-37.65130018,145.5274805,t
24785529,2.02E+13,7/12/2018,Homely New Apt@Mel City +large living space,176643482,"West Melbourne, VIC, Australia",West Melbourne,-37.80870471,144.951669,f
24787722,2.02E+13,7/12/2018,Luxurious High Rise Apartment with Cityscape Views,175387550,"Southbank, VIC, Australia",Southbank,-37.8274674,144.9573188,t
24788708,2.02E+13,7/12/2018,Designer Selection - The Ethnic in Melbourne CBD,40455436,"Melbourne, VIC, Australia",Melbourne,-37.81524198,144.9520043,f
24790497,2.02E+13,7/12/2018,Designer Selection-La Maison du Marbre en Melb CBD,40455436,"Melbourne, VIC, Australia",Melbourne,-37.81714626,144.9523064,f
24790611,2.02E+13,7/12/2018,Large and bright double bedroom,29561971,"Saint Kilda East, VIC, Australia",Saint Kilda East,-37.86483582,144.9922012,t
24793504,2.02E+13,7/12/2018,Luxury House Laid-Back Coastal Living+Free Netflix,40927796,"Mordialloc, VIC, Australia",Mordialloc,-38.01027816,145.0911977,t
24795242,2.02E+13,7/12/2018,Cozy and modern apartment with stunning city view!,10474784,"Melbourne, VIC, Australia",Melbourne,-37.83614465,144.9752714,t
24795274,2.02E+13,7/12/2018,One of the best choice for travel and staying over,111260416,"Melbourne, VIC, Australia",Melbourne,-37.81418913,144.9567897,t
24796329,2.02E+13,7/12/2018,Apartment ideal for couples,187467197,"Hawthorn, VIC, Australia",Hawthorn,-37.82592439,145.02896,t
24796809,2.02E+13,7/12/2018,ä¼˜é›…é˜³å…‰èŠ±å›­æˆ¿,126081514,"Doncasterï¼ŒMelbourne, VIC, Australia",Doncasterï¼ŒMelbourne,-37.77744867,145.1166696,f
24807195,2.02E+13,7/12/2018,Cozy one-bedroom apartment inner city,182099606,"Docklands, VIC, Australia",Docklands,-37.82143757,144.9425067,f
24807386,2.02E+13,7/12/2018,Crown Cottage at  Adeline,21120844,"Mount Dandenong, VIC, Australia",Mount Dandenong,-37.84203206,145.3580165,t
24807629,2.02E+13,7/12/2018,"Penthouse views of Casino,River & Convention Cen",187551214,"Melbourne, VIC, Australia",Melbourne,-37.82050064,144.9562589,t
24808230,2.02E+13,7/12/2018,"A Cosy suite facing itâ€™s eco friendly backyard . 20 minuets walk to Monash University. 10 minuets walk to Shopping Centre,KFC,Restaurants  10 minuets drive to Railway Station,Monash Health",73452737,"Mulgrave, VIC, Australia",Mulgrave,-37.92606598,145.1549656,f
24808509,2.02E+13,7/12/2018,"One bedroom, WIFI, parking & moments to Chapel St",25977391,"Prahran, VIC, Australia",Prahran,-37.85003555,144.9899772,f
24808878,2.02E+13,7/12/2018,Blackburn home in family residential area,187561792,"Blackburn, VIC, Australia",Blackburn,-37.81362383,145.153395,t
24809194,2.02E+13,7/12/2018,La Maison Mas,63163892,"Prahran, VIC, Australia",Prahran,-37.8514314,144.9929569,f
24809566,2.02E+13,7/12/2018,1 Bedroom Victorian Luxury in Lilydale,36098747,"Lilydale, VIC, Australia",Lilydale,-37.75363416,145.3691988,f
24809917,2.02E+13,7/12/2018,One Bedroom Apartment - Non City View,165467928,"Southbank, Vic, Australia",Southbank,-37.83010613,144.96932,f
24809927,2.02E+13,7/12/2018,One Bedroom Apartment - City View,165467928,"Southbank, Vic, Australia",Southbank,-37.82974869,144.9704312,f
24810575,2.02E+13,7/12/2018,Garden studio,9775899,"Northcote, VIC, Australia",Northcote,-37.77659066,144.9921523,t
24810586,2.02E+13,7/12/2018,Executive 3 Bed 2.5 Bath -Brand new Townhouse,187566579,"Burwood, VIC, Australia",Burwood,-37.8595724,145.0933159,t
24810981,2.02E+13,7/12/2018,Cozy and comfortable Mitcham room,187583572,"Mitcham, VIC, Australia",Mitcham,-37.82586062,145.2017251,t
24811136,2.02E+13,7/12/2018,The Carlisle 2BDR - Where city meets The sea,50626167,"Saint Kilda, VIC, Australia",Saint Kilda,-37.86714856,144.9853559,t
24812948,2.02E+13,7/12/2018,Bedroom in Bubbly Brighton East Beach Box Share,7146549,"Brighton East, VIC, Australia",Brighton East,-37.9254171,145.0131722,t
24813482,2.02E+13,7/12/2018,The Carlisle 1BDR - Where city meets The sea,50626167,"Saint Kilda, VIC, Australia",Saint Kilda,-37.86860183,144.9868637,t
24816639,2.02E+13,7/12/2018,Chic minimal Fitzroy warehouse close to action!,2785183,"Fitzroy, VIC, Australia",Fitzroy,-37.79487775,144.9781016,t
24817703,2.02E+13,7/12/2018,Urban Oasis-Rooftop Terrace CityView*2BDR*Park*WF,7211951,"South Yarra, VIC, Australia",South Yarra,-37.83783995,144.9959344,t
24818665,2.02E+13,7/12/2018,Private Bedroom & Bathroom in Modern Brunswick Gem,158035151,"Brunswick, VIC, Australia",Brunswick,-37.75913603,144.9568923,t
24819699,2.02E+13,7/12/2018,Modern apartment in CBD near crown,179248104,"Southbank, VIC, Australia",Southbank,-37.82808335,144.9576366,f
24820055,2.02E+13,7/12/2018,Central of central Glen,97501825,"Glen Waverley, VIC, Australia",Glen Waverley,-37.87615688,145.1616321,t
24821176,2.02E+13,7/12/2018,Cute one-bedder with views in trendy area,36410227,"Brunswick, VIC, Australia",Brunswick,-37.77589372,144.956931,t
24832560,2.02E+13,7/12/2018,SPENCER,143067409,"West Melbourne, VIC, Australia",West Melbourne,-37.81113637,144.9492859,t
24833274,2.02E+13,7/12/2018,"North-Facing Luxury, Fabulous Lifestyle",187731679,"South Yarra, VIC, Australia",South Yarra,-37.84356903,144.9975781,t
24833506,2.02E+13,7/12/2018,Bedroom with private bathroom&toilet&living area,69614071,"Narre Warren South, VIC, Australia",Narre Warren South,-38.06497754,145.3047745,t
24833695,2.02E+13,7/12/2018,Private room in a local village! CBD in 10mins.,3415205,"Yarraville, VIC, Australia",Yarraville,-37.81795946,144.8895815,t
24836384,2.02E+13,7/12/2018,Glenroy home,187757701,"Glenroy, VIC, Australia",Glenroy,-37.69950043,144.9198989,t
24836656,2.02E+13,7/12/2018,1BED in QV central +Free Wifi+Carpark,187581823,"Melbourne, VIC, Australia",Melbourne,-37.80979496,144.9642453,t
24837079,2.02E+13,7/12/2018,"On Chapel St, Modern and Stylish",90543180,"Prahran, VIC, Australia",Prahran,-37.84811163,144.9931192,t
24837327,2.02E+13,7/12/2018,(Hidden by Airbnb) AT SPENCER GRANDE - 3 BEDROOM,170860929,"Melbourne, VIC, Australia",Melbourne,-37.81498944,144.9531276,t
24837668,2.02E+13,7/12/2018,Executive 2 Bed 2 Bath - 2 Night Minimum,184942637,"Southbank, VIC, Australia",Southbank,-37.8217033,144.9669304,f
24837681,2.02E+13,7/12/2018,Executive 2 Bed 2 Bath - 7 Night Minimum,184942637,"Southbank, VIC, Australia",Southbank,-37.82163693,144.9666816,f
24837707,2.02E+13,7/12/2018,Premier 1 Bed Apartment - 2 Night Minimum,184942637,"Southbank, VIC, Australia",Southbank,-37.82083524,144.9663283,f
24837895,2.02E+13,7/12/2018,Designer Selection-The Golden Oak in Melbourne CBD,40455436,"Melbourne, VIC, Australia",Melbourne,-37.81641488,144.9525611,f
24838078,2.02E+13,7/12/2018,(Hidden by Airbnb) At COLLINS ART DECO,170860929,"Melbourne, VIC, Australia",Melbourne,-37.81861692,144.9537781,t
24839025,2.02E+13,7/12/2018,(Hidden by Airbnb) AT COLLINS HERITAGE - 3 BEDROOM,170860929,"Melbourne, VIC, Australia",Melbourne,-37.81664431,144.9605171,t
24839673,2.02E+13,7/12/2018,(Hidden by Airbnb) AT COLLINS EPIC - 3 BEDROOM,170860929,"Melbourne, VIC, Australia",Melbourne,-37.81457866,144.9621599,t
24840289,2.02E+13,7/12/2018,(Hidden by Airbnb) AT COLLINS CAMELOT - 3 BEDROOM,170860929,"Melbourne, VIC, Australia",Melbourne,-37.81526947,144.9613372,t
24842070,2.02E+13,7/12/2018,"Accommodation for 4,  near Parks and Freeways",29830334,"Keysborough, VIC, Australia",Keysborough,-38.00897155,145.1758805,t
24843830,2.02E+13,7/12/2018,Redlands - Gwinganna (The Lookout),81996894,"Seville, VIC, Australia",Seville,-37.80844405,145.4710938,f
24846211,2.02E+13,7/12/2018,Redlands - Girraween House - The meeting place,81996894,"Seville, VIC, Australia",Seville,-37.80969583,145.4725642,f
24854513,2.02E+13,7/12/2018,Cosy room in great location,27181017,"Richmond, VIC, Australia",Richmond,-37.82389576,145.0016076,t
24855269,2.02E+13,7/12/2018,(Hidden by Airbnb) AT COLLINS CLASSIC - 3 BEDROOM,170860929,"Melbourne, VIC, Australia",Melbourne,-37.81619216,144.9639406,t
24855800,2.02E+13,7/12/2018,Sunny One Bedroom Flat in Perfect Location,44968992,"Saint Kilda, VIC, Australia",Saint Kilda,-37.86416617,144.987411,t
24857452,2.02E+13,7/12/2018,1 Block Away from Melbourne Cental & QVM,54556815,"Melbourne, VIC, Australia",Melbourne,-37.80967063,144.9622631,t
24857489,2.02E+13,7/12/2018,â˜…â˜… Oaks Hotel Penthouse/Private Room â˜…â˜…,68455589,"Melbourne, VIC, Australia",Melbourne,-37.81071226,144.9570591,t
24857874,2.02E+13,7/12/2018,Luxurious Art Deco Cottage,14912469,"Olinda, VIC, Australia",Olinda,-37.86029225,145.37927,f
24857885,2.02E+13,7/12/2018,Elegant Garden Retreat,14912469,"Olinda, VIC, Australia",Olinda,-37.86045013,145.3786605,f
24857893,2.02E+13,7/12/2018,Elegant Garden Retreat,14912469,"Olinda, VIC, Australia",Olinda,-37.86142433,145.3777578,f
24857900,2.02E+13,7/12/2018,Luxurious Art Deco Cottage,14912469,"Olinda, VIC, Australia",Olinda,-37.86033948,145.3778714,f
24857915,2.02E+13,7/12/2018,Elegant Garden Retreat,14912469,"Olinda, VIC, Australia",Olinda,-37.86018666,145.3772341,f
24857921,2.02E+13,7/12/2018,Elegant Garden Retreat,14912469,"Olinda, VIC, Australia",Olinda,-37.86013268,145.3790051,f
24857951,2.02E+13,7/12/2018,Luxurious Art Deco Cottage,14912469,"Olinda, VIC, Australia",Olinda,-37.85988849,145.3786846,f
24857956,2.02E+13,7/12/2018,Elegant Garden Retreat,14912469,"Olinda, VIC, Australia",Olinda,-37.86039751,145.3770475,f
24857964,2.02E+13,7/12/2018,Elegant Garden Retreat,14912469,"Olinda, VIC, Australia",Olinda,-37.86101426,145.3775017,f
24857967,2.02E+13,7/12/2018,Luxurious Art Deco Cottage,14912469,"Olinda, VIC, Australia",Olinda,-37.86106842,145.3770335,f
