,STOP_NAME,LATITUDE,LONGITUDE
2846,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
2847,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2848,Balaclava Railway Station (Balaclava),-37.869488,144.993512
2849,Balaclava Railway Station (Balaclava),-37.869488,144.993512
2850,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899
2851,Thornbury Railway Station (Thornbury),-37.755052,144.998572
2852,Jewell Railway Station (Brunswick),-37.774987,144.958717
2853,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2854,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2855,Jewell Railway Station (Brunswick),-37.774987,144.958717
2856,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
2857,Windsor Railway Station (Windsor),-37.856053,144.992035
2858,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898
2859,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2860,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
2861,Windsor Railway Station (Windsor),-37.856053,144.992035
2862,Parliament Railway Station (Melbourne City),-37.811054,144.972911
2863,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2864,South Yarra Railway Station (South Yarra),-37.838449,144.992342
2865,Balaclava Railway Station (Balaclava),-37.869488,144.993512
2866,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
2867,Merri Railway Station (Northcote),-37.777847,144.992972
2868,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2869,Glenferrie Railway Station (Hawthorn),-37.821467,145.036439
2870,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2871,Jewell Railway Station (Brunswick),-37.774987,144.958717
2872,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2873,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2874,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
2875,South Yarra Railway Station (South Yarra),-37.838449,144.992342
2876,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2877,Parliament Railway Station (Melbourne City),-37.811054,144.972911
2878,Thornbury Railway Station (Thornbury),-37.755052,144.998572
2879,Balaclava Railway Station (Balaclava),-37.869488,144.993512
2880,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2881,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2882,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
2883,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2884,Prahran Railway Station (Prahran),-37.849518,144.98986
2885,Caulfield Railway Station (Caulfield East),-37.877459,145.042525
2886,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
2887,Parliament Railway Station (Melbourne City),-37.811054,144.972911
2888,Parliament Railway Station (Melbourne City),-37.811054,144.972911
2889,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
2890,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
2891,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2892,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2893,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2894,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2895,Parliament Railway Station (Melbourne City),-37.811054,144.972911
2896,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2897,Brunswick Railway Station (Brunswick),-37.767721,144.959587
2898,Caulfield Railway Station (Caulfield East),-37.877459,145.042525
2899,Caulfield Railway Station (Caulfield East),-37.877459,145.042525
2900,Caulfield Railway Station (Caulfield East),-37.877459,145.042525
2901,Caulfield Railway Station (Caulfield East),-37.877459,145.042525
2902,Caulfield Railway Station (Caulfield East),-37.877459,145.042525
2903,Caulfield Railway Station (Caulfield East),-37.877459,145.042525
2904,Caulfield Railway Station (Caulfield East),-37.877459,145.042525
2905,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
2906,Strathmore Railway Station (Strathmore),-37.743591,144.927316
2907,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
2908,Balaclava Railway Station (Balaclava),-37.869488,144.993512
2909,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
2910,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2911,Parliament Railway Station (Melbourne City),-37.811054,144.972911
2912,Yarraville Railway Station (Yarraville),-37.81585,144.889934
2913,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2914,Parliament Railway Station (Melbourne City),-37.811054,144.972911
2915,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
2916,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
2917,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
2918,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
2919,Thornbury Railway Station (Thornbury),-37.755052,144.998572
2920,Windsor Railway Station (Windsor),-37.856053,144.992035
2921,North Richmond Railway Station (Richmond),-37.810398,144.9925
2922,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2923,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2924,South Yarra Railway Station (South Yarra),-37.838449,144.992342
2925,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
2926,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2927,North Brighton Railway Station (Brighton),-37.904887,145.002605
2928,Balaclava Railway Station (Balaclava),-37.869488,144.993512
2929,Merri Railway Station (Northcote),-37.777847,144.992972
2930,South Yarra Railway Station (South Yarra),-37.838449,144.992342
2931,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2932,Balaclava Railway Station (Balaclava),-37.869488,144.993512
2933,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2934,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
2935,South Yarra Railway Station (South Yarra),-37.838449,144.992342
2936,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
2937,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2938,Balaclava Railway Station (Balaclava),-37.869488,144.993512
2939,Essendon Railway Station (Essendon),-37.756012,144.916198
2940,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2941,Windsor Railway Station (Windsor),-37.856053,144.992035
2942,Parliament Railway Station (Melbourne City),-37.811054,144.972911
2943,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2944,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
2945,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2946,Burnley Railway Station (Burnley),-37.82756,145.007555
2947,Windsor Railway Station (Windsor),-37.856053,144.992035
2948,Chatham Railway Station (Surrey Hills),-37.8243,145.088648
2949,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
2950,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2951,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2952,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
2953,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
2954,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2955,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2956,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2957,Ascot Vale Railway Station (Ascot Vale),-37.775306,144.921821
2958,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
2959,Williamstown Beach Railway Station (Williamstown),-37.863982,144.894484
2960,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417
2961,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
2962,Eaglemont Railway Station (Eaglemont),-37.763586,145.053943
2963,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
2964,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
2965,North Richmond Railway Station (Richmond),-37.810398,144.9925
2966,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
2967,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899
2968,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899
2969,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2970,North Richmond Railway Station (Richmond),-37.810398,144.9925
2971,Prahran Railway Station (Prahran),-37.849518,144.98986
2972,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2973,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2974,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
2975,South Yarra Railway Station (South Yarra),-37.838449,144.992342
2976,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2977,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
2978,Balaclava Railway Station (Balaclava),-37.869488,144.993512
2979,Balaclava Railway Station (Balaclava),-37.869488,144.993512
2980,Richmond Railway Station (Richmond),-37.824074,144.990164
2981,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899
2982,Windsor Railway Station (Windsor),-37.856053,144.992035
2983,Parliament Railway Station (Melbourne City),-37.811054,144.972911
2984,Balaclava Railway Station (Balaclava),-37.869488,144.993512
2985,Middle Brighton Railway Station (Brighton),-37.915134,144.996299
2986,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2987,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
2988,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2989,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
2990,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2991,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
2992,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2993,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898
2994,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
2995,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
2996,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
2997,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
2998,Moonee Ponds Railway Station (Moonee Ponds),-37.765707,144.919161
2999,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
3000,Prahran Railway Station (Prahran),-37.849518,144.98986
3001,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
3002,Rushall Railway Station (Fitzroy North),-37.783217,144.992407
3003,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
3004,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
3005,South Yarra Railway Station (South Yarra),-37.838449,144.992342
3006,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
3007,Newmarket Railway Station (Flemington),-37.787328,144.928978
3008,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
3009,Burnley Railway Station (Burnley),-37.82756,145.007555
3010,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898
3011,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
3012,Prahran Railway Station (Prahran),-37.849518,144.98986
3013,Ascot Vale Railway Station (Ascot Vale),-37.775306,144.921821
3014,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
3015,Anstey Railway Station (Brunswick),-37.761242,144.960684
3016,Parliament Railway Station (Melbourne City),-37.811054,144.972911
3017,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417
3018,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
3019,West Richmond Railway Station (Richmond),-37.814949,144.991423
3020,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
3021,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899
3022,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
3023,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
3024,Windsor Railway Station (Windsor),-37.856053,144.992035
3025,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
3026,Burnley Railway Station (Burnley),-37.82756,145.007555
3027,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
3028,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
3029,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
3030,South Yarra Railway Station (South Yarra),-37.838449,144.992342
3031,Parliament Railway Station (Melbourne City),-37.811054,144.972911
3032,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
3033,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
3034,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
3035,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
3036,Prahran Railway Station (Prahran),-37.849518,144.98986
3037,Brunswick Railway Station (Brunswick),-37.767721,144.959587
3038,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
3039,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
3040,Parliament Railway Station (Melbourne City),-37.811054,144.972911
3041,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
3042,Croxton Railway Station (Northcote),-37.764101,144.997056
3043,Canterbury Railway Station (Canterbury),-37.824485,145.081224
3044,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
3045,Ascot Vale Railway Station (Ascot Vale),-37.775306,144.921821
3046,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
3047,South Yarra Railway Station (South Yarra),-37.838449,144.992342
3048,Burnley Railway Station (Burnley),-37.82756,145.007555
3049,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
3050,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
3051,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
3052,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
3053,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
3054,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
